"Card code","Scheme","Card type","Country","Gateway 1 (Transactions Count)","Gateway 2  (Transactions Count)","Gateway 3  (Transactions Count)",""
"456524","VISA","Type A","UNITED ARAB EMIRATES","35","21","7",""
"459985","VISA","Type A","SPAIN","35","21","7",""
"417951","VISA","Type A","ROMANIA","35","21","7",""
"419531","VISA","Type A","RUSSIAN FEDERATION","35","21","7",""
"427612","VISA","Type A","RUSSIAN FEDERATION","35","21","7",""
"427959","VISA","Type A","RUSSIAN FEDERATION","35","21","7",""
"434258","VISA","Type A","UNITED STATES","35","21","7",""
"450850","VISA","Type A","SPAIN","35","21","7",""
"482498","VISA","Type A","ITALY","35","21","7",""
"492314","VISA","Type A","JAPAN","35","21","7",""
"402698","VISA","Type A","RUSSIAN FEDERATION","34","21","7",""
"404138","VISA","Type A","RUSSIAN FEDERATION","34","21","7",""
"411660","VISA","Type A","RUSSIAN FEDERATION","34","21","7",""
"427966","VISA","Type A","RUSSIAN FEDERATION","34","21","7",""
"439056","VISA","Type A","RUSSIAN FEDERATION","34","21","7",""
"456515","VISA","Type A","RUSSIAN FEDERATION","34","21","7",""
"464961","VISA","Type A","TAIWAN PROVINCE OF CHINA","34","21","7",""
"425181","VISA","Type A","RUSSIAN FEDERATION","34","21","7",""
"425519","VISA","Type A","BELARUS","34","21","7",""
"448314","VISA","Type A","LATVIA","34","21","7",""
"451409","VISA","Type A","CANADA","34","21","7",""
"456633","VISA","Type A","JAPAN","34","21","7",""
"463670","VISA","Type A","TAIWAN PROVINCE OF CHINA","34","21","7",""
"472817","VISA","Type A","POLAND","34","21","7",""
"479709","VISA","Type A","LITHUANIA","34","21","7",""
"402586","VISA","Type A","ROMANIA","33","20","6",""
"465910","VISA","Type A","UNITED KINGDOM","33","20","6",""
"478738","VISA","Type A","HUNGARY","33","20","6",""
"487098","VISA","Type A","BULGARIA","33","20","6",""
"489108","VISA","Type A","BELGIUM","33","20","6",""
"498408","VISA","Type A","BRAZIL","33","20","6",""
"414746","VISA","Type A","SINGAPORE","33","20","6",""
"427927","VISA","Type A","RUSSIAN FEDERATION","33","20","6",""
"427932","VISA","Type A","RUSSIAN FEDERATION","33","20","6",""
"448125","VISA","Type A","KOREA REPUBLIC OF","33","20","6",""
"455753","VISA","Type A","ROMANIA","33","20","6",""
"456472","VISA","Type A","AUSTRALIA","33","20","6",""
"491078","VISA","Type A","ESTONIA","33","20","6",""
"492230","VISA","Type A","JAPAN","33","20","6",""
"418710","VISA","Type A","RUSSIAN FEDERATION","32","20","6",""
"438675","VISA","Type A","MALAYSIA","32","20","6",""
"438854","VISA","Type A","UNITED STATES","32","20","6",""
"438930","VISA","Type A","MOLDOVA REPUBLIC OF","32","20","6",""
"445453","VISA","Type A","BELARUS","32","20","6",""
"446944","VISA","Type A","RUSSIAN FEDERATION","32","20","6",""
"456100","VISA","Type A","FRANCE","32","20","6",""
"464452","VISA","Type A","KUWAIT","32","20","6",""
"469848","VISA","Type A","PORTUGAL","32","20","6",""
"489113","VISA","Type A","BELGIUM","32","20","6",""
"490646","VISA","Type A","JAPAN","32","20","6",""
"422116","VISA","Type A","BULGARIA","32","20","6",""
"427974","VISA","Type A","RUSSIAN FEDERATION","32","20","6",""
"428942","VISA","Type A","HUNGARY","32","20","6",""
"457038","VISA","Type A","GERMANY","32","20","6",""
"490977","VISA","Type A","UNITED KINGDOM","32","20","6",""
"423686","VISA","Type A","BELGIUM","31","19","6",""
"438045","VISA","Type A","TAIWAN PROVINCE OF CHINA","31","19","6",""
"444677","VISA","Type A","TURKEY","31","19","6",""
"456471","VISA","Type A","AUSTRALIA","31","19","6",""
"458860","VISA","Type A","UNITED ARAB EMIRATES","31","19","6",""
"477540","VISA","Type A","POLAND","31","19","6",""
"490136","VISA","Type A","SOUTH AFRICA","31","19","6",""
"421802","VISA","Type A","SPAIN","31","19","6",""
"455271","VISA","Type A","HONG KONG","31","19","6",""
"462287","VISA","Type A","THAILAND","31","19","6",""
"467811","VISA","Type A","RUSSIAN FEDERATION","31","19","6",""
"492943","VISA","Type A","UNITED KINGDOM","31","19","6",""
"498631","VISA","Type A","JAPAN","31","19","6",""
"402865","VISA","Type A","AZERBAIJAN","30","18","6",""
"406655","VISA","Type A","BRAZIL","30","18","6",""
"461786","VISA","Type A","INDIA","30","18","6",""
"410726","VISA","Type A","KAZAKHSTAN","30","18","6",""
"420510","VISA","Type A","JAPAN","30","18","6",""
"421615","VISA","Type A","JAPAN","30","18","6",""
"427242","VISA","Type A","RUSSIAN FEDERATION","30","18","6",""
"433311","VISA","Type A","HUNGARY","30","18","6",""
"440532","VISA","Type A","SAUDI ARABIA","30","18","6",""
"454412","VISA","Type A","SLOVAKIA","30","18","6",""
"457269","VISA","Type A","UNITED ARAB EMIRATES","30","18","6",""
"458109","VISA","Type A","SWEDEN","30","18","6",""
"479771","VISA","Type A","RUSSIAN FEDERATION","30","18","6",""
"490903","VISA","Type A","OMAN","30","18","6",""
"491283","VISA","Type A","MEXICO","30","18","6",""
"406180","VISA","Type A","RUSSIAN FEDERATION","29","18","6",""
"407364","VISA","Type A","UKRAINE","29","18","6",""
"414656","VISA","Type A","RUSSIAN FEDERATION","29","18","6",""
"416792","VISA","Type A","RUSSIAN FEDERATION","29","18","6",""
"416822","VISA","Type A","POLAND","29","18","6",""
"427953","VISA","Type A","RUSSIAN FEDERATION","29","18","6",""
"436541","VISA","Type A","TAIWAN PROVINCE OF CHINA","29","18","6",""
"425520","VISA","Type A","BELARUS","29","18","6",""
"434257","VISA","Type A","UNITED STATES","29","18","6",""
"434994","VISA","Type A","ITALY","29","18","6",""
"453091","VISA","Type A","CANADA","29","18","6",""
"465205","VISA","Type A","RUSSIAN FEDERATION","29","18","6",""
"406322","VISA","Type A","POLAND","28","17","6",""
"411939","VISA","Type A","UNITED ARAB EMIRATES","28","17","6",""
"412043","VISA","Type A","MOLDOVA REPUBLIC OF","28","17","6",""
"412985","VISA","Type A","UNITED KINGDOM","28","17","6",""
"427908","VISA","Type A","RUSSIAN FEDERATION","28","17","6",""
"431573","VISA","Type A","GEORGIA","28","17","6",""
"440445","VISA","Type A","KOREA REPUBLIC OF","28","17","6",""
"453999","VISA","Type A","ITALY","28","17","6",""
"454383","VISA","Type A","JAPAN","28","17","6",""
"477904","VISA","Type A","RUSSIAN FEDERATION","28","17","6",""
"490643","VISA","Type A","JAPAN","28","17","6",""
"492102","VISA","Type A","NEW ZEALAND","28","17","6",""
"496611","VISA","Type A","LUXEMBOURG","28","17","6",""
"427920","VISA","Type A","RUSSIAN FEDERATION","28","17","6",""
"434486","VISA","Type A","BELARUS","28","17","6",""
"440786","VISA","Type A","LEBANON","28","17","6",""
"441069","VISA","Type A","AUSTRIA","28","17","6",""
"466049","VISA","Type A","RUSSIAN FEDERATION","28","17","6",""
"492142","VISA","Type A","THAILAND","28","17","6",""
"498884","VISA","Type A","QATAR","28","17","6",""
"410211","VISA","Type A","MONTENEGRO","27","17","5",""
"425167","VISA","Type A","POLAND","27","17","5",""
"427963","VISA","Type A","RUSSIAN FEDERATION","27","17","5",""
"429941","VISA","Type A","NORWAY","27","17","5",""
"431360","VISA","Type A","QATAR","27","17","5",""
"473703","VISA","Type A","UNITED STATES","27","17","5",""
"489403","VISA","Type A","GREECE","27","17","5",""
"497887","VISA","Type A","FRANCE","27","17","5",""
"408356","VISA","Type A","MONTENEGRO","27","17","5",""
"414051","VISA","Type A","GEORGIA","27","17","5",""
"424319","VISA","Type A","ROMANIA","27","17","5",""
"430119","VISA","Type A","CZECH REPUBLIC","27","17","5",""
"453211","VISA","Type A","BRAZIL","27","17","5",""
"464018","VISA","Type A","UNITED STATES","27","17","5",""
"467077","VISA","Type A","KOREA REPUBLIC OF","27","17","5",""
"467808","VISA","Type A","UKRAINE","27","17","5",""
"473121","VISA","Type A","UKRAINE","27","17","5",""
"477214","VISA","Type A","MEXICO","27","17","5",""
"477925","VISA","Type A","POLAND","27","17","5",""
"479725","VISA","Type A","ESTONIA","27","17","5",""
"489394","VISA","Type A","UNITED KINGDOM","27","17","5",""
"404369","VISA","Type A","PORTUGAL","26","16","5",""
"427946","VISA","Type A","RUSSIAN FEDERATION","26","16","5",""
"439188","VISA","Type A","CHINA","26","16","5",""
"446214","VISA","Type A","UNITED KINGDOM","26","16","5",""
"454294","VISA","Type A","JAPAN","26","16","5",""
"458522","VISA","Type A","BELARUS","26","16","5",""
"467093","VISA","Type A","ROMANIA","26","16","5",""
"477571","VISA","Type A","ITALY","26","16","5",""
"477924","VISA","Type A","POLAND","26","16","5",""
"492287","VISA","Type A","JAPAN","26","16","5",""
"492371","VISA","Type A","JAPAN","26","16","5",""
"492536","VISA","Type A","NORWAY","26","16","5",""
"404825","VISA","Type A","KOREA REPUBLIC OF","26","16","5",""
"405258","VISA","Type A","KAZAKHSTAN","26","16","5",""
"410626","VISA","Type A","SPAIN","26","16","5",""
"415917","VISA","Type A","CYPRUS","26","16","5",""
"424382","VISA","Type A","ROMANIA","26","16","5",""
"424404","VISA","Type A","ROMANIA","26","16","5",""
"433336","VISA","Type A","RUSSIAN FEDERATION","26","16","5",""
"434769","VISA","Type A","UNITED STATES","26","16","5",""
"454143","VISA","Type A","JAPAN","26","16","5",""
"474472","VISA","Type A","UNITED STATES","26","16","5",""
"478727","VISA","Type A","ALBANIA","26","16","5",""
"490649","VISA","Type A","JAPAN","26","16","5",""
"498036","VISA","Type A","JAPAN","26","16","5",""
"402585","VISA","Type A","LATVIA","25","15","5",""
"403552","VISA","Type A","CYPRUS","25","15","5",""
"405245","VISA","Type A","DENMARK","25","15","5",""
"445716","VISA","Type A","UNITED STATES","1","1","1",""
"445779","VISA","Type A","UNITED STATES","1","1","1",""
"446053","VISA","Type A","UNITED STATES","1","1","1",""
"446215","VISA","Type A","UNITED KINGDOM","1","1","1",""
"446242","VISA","Type A","UNITED KINGDOM","1","1","1",""
"446256","VISA","Type A","ITALY","1","1","1",""
"446313","VISA","Type A","SPAIN","1","1","1",""
"446354","VISA","Type A","RUSSIAN FEDERATION","1","1","1",""
"446357","VISA","Type A","UKRAINE","1","1","1",""
"446374","VISA","Type A","KAZAKHSTAN","1","1","1",""
"446380","VISA","Type A","MOLDOVA REPUBLIC OF","1","1","1",""
"446387","VISA","Type A","UKRAINE","1","1","1",""
"446452","VISA","Type A","ROMANIA","1","1","1",""
"446685","VISA","Type A","RUSSIAN FEDERATION","1","1","1",""
"446688","VISA","Type A","UKRAINE","1","1","1",""
"446689","VISA","Type A","UKRAINE","1","1","1",""
"446744","VISA","Type A","UNITED STATES","1","1","1",""
"446800","VISA","Type A","UNITED STATES","1","1","1",""
"446857","VISA","Type A","UNITED STATES","1","1","1",""
"446878","VISA","Type A","MEXICO","1","1","1",""
"446907","VISA","Type A","ANGOLA","1","1","1",""
"446939","VISA","Type A","RUSSIAN FEDERATION","1","1","1",""
"446963","VISA","Type A","RUSSIAN FEDERATION","1","1","1",""
"446979","VISA","Type A","RUSSIAN FEDERATION","1","1","1",""
"446981","VISA","Type A","RUSSIAN FEDERATION","1","1","1",""
"446993","VISA","Type A","BRAZIL","1","1","1",""
"447038","VISA","Type A","UNITED STATES","1","1","1",""
"447070","VISA","Type A","UNITED STATES","1","1","1",""
"447212","VISA","Type A","UNITED STATES","1","1","1",""
"447249","VISA","Type A","UNITED STATES","1","1","1",""
"447275","VISA","Type A","UNITED STATES","1","1","1",""
"447283","VISA","Type A","UNITED STATES","1","1","1",""
"447305","VISA","Type A","UNITED STATES","1","1","1",""
"447308","VISA","Type A","UNITED STATES","1","1","1",""
"447314","VISA","Type A","PERU","1","1","1",""
"447386","VISA","Type A","NORWAY","1","1","1",""
"447402","VISA","Type A","UNITED STATES","1","1","1",""
"447437","VISA","Type A","UNITED STATES","1","1","1",""
"447503","VISA","Type A","TURKEY","1","1","1",""
"447521","VISA","Type A","UNITED ARAB EMIRATES","1","1","1",""
"447585","VISA","Type A","GERMANY","1","1","1",""
"375593","AMEX","Type A","GREECE","507","305","92",""
"379183","AMEX","Type A","KOREA REPUBLIC OF","234","141","43",""
"375537","AMEX","Type A","GREECE","211","127","38",""
"377781","AMEX","Type A","JAPAN","119","72","22",""
"379186","AMEX","Type A","MALAYSIA","35","21","7",""
"375538","AMEX","Type A","GREECE","35","21","7",""
"376132","AMEX","Type A","JAPAN","30","18","6",""
"376131","AMEX","Type A","JAPAN","25","15","5",""
"376129","AMEX","Type A","JAPAN","23","14","5",""
"377064","AMEX","Type A","UNITED KINGDOM","21","13","4",""
"375535","AMEX","Type A","GREECE","19","12","4",""
"376128","AMEX","Type A","JAPAN","17","11","4",""
"376177","AMEX","Type A","JAPAN","14","9","3",""
"376449","AMEX","Type A","BRAZIL","11","7","2",""
"376397","AMEX","Type A","HONG KONG","9","6","2",""
"377852","AMEX","Type A","AUSTRALIA","9","6","2",""
"375416","AMEX","Type A","AUSTRALIA","5","3","1",""
"361310","DINERS","Type A","GREECE","102","62","19",""
"360894","DINERS","Type A","-","20","12","4",""
"369117","DINERS","Type A","JAPAN","12","8","3",""
"360832","DINERS","Type A","BULGARIA","10","6","2",""
"360756","DINERS","Type A","BRAZIL","10","6","2",""
"360831","DINERS","Type A","BULGARIA","9","6","2",""
"369116","DINERS","Type A","JAPAN","9","6","2",""
"369122","DINERS","Type A","JAPAN","9","6","2",""
"360797","DINERS","Type A","QATAR","9","6","2",""
"360893","DINERS","Type A","-","9","6","2",""
"360769","DINERS","Type A","RUSSIAN FEDERATION","7","5","2",""
"360895","DINERS","Type A","-","7","5","2",""
"360498","DINERS","Type A","-","7","5","2",""
"360472","DINERS","Type A","CROATIA","6","4","2",""
"361483","DINERS","Type A","FINLAND","6","4","2",""
"362332","DINERS","Type A","SLOVAKIA","6","4","2",""
"360473","DINERS","Type A","-","5","3","1",""
"360770","DINERS","Type A","-","5","3","1",""
"360793","DINERS","Type A","-","5","3","1",""
"547372","MASTERCARD","Type B","ESTONIA","262","158","48",""
"532612","MASTERCARD","Type B","ISRAEL","172","104","31",""
"552696","MASTERCARD","Type B","ROMANIA","124","75","23",""
"546616","MASTERCARD","Type B","UNITED STATES","110","66","20",""
"547503","MASTERCARD","Type B","NETHERLANDS","106","64","20",""
"556080","MASTERCARD","Type B","POLAND","92","56","17",""
"552885","MASTERCARD","Type B","NETHERLANDS","88","53","16",""
"533169","MASTERCARD","Type B","TURKEY","81","49","15",""
"526280","MASTERCARD","Type B","RUSSIAN FEDERATION","80","48","15",""
"558661","MASTERCARD","Type B","SLOVENIA","77","47","14",""
"531000","MASTERCARD","Type B","GERMANY","73","44","14",""
"558526","MASTERCARD","Type B","KOREA REPUBLIC OF","73","44","14",""
"552576","MASTERCARD","Type B","KOREA REPUBLIC OF","71","43","13",""
"556075","MASTERCARD","Type B","CROATIA","68","41","13",""
"550365","MASTERCARD","Type B","LATVIA","62","38","12",""
"547685","MASTERCARD","Type B","BELGIUM","59","36","11",""
"532611","MASTERCARD","Type B","ISRAEL","58","35","11",""
"547360","MASTERCARD","Type B","CZECH REPUBLIC","58","35","11",""
"547476","MASTERCARD","Type B","CROATIA","58","35","11",""
"558595","MASTERCARD","Type B","LITHUANIA","53","32","10",""
"540037","MASTERCARD","Type B","TURKEY","51","31","10",""
"553398","MASTERCARD","Type B","HONG KONG","49","30","9",""
"553454","MASTERCARD","Type B","POLAND","44","27","8",""
"547882","MASTERCARD","Type B","ESTONIA","43","26","8",""
"553422","MASTERCARD","Type B","UNITED KINGDOM","43","26","8",""
"547512","MASTERCARD","Type B","DENMARK","43","26","8",""
"558672","MASTERCARD","Type B","RUSSIAN FEDERATION","41","25","8",""
"552832","MASTERCARD","Type B","UNITED STATES","41","25","8",""
"547686","MASTERCARD","Type B","ESTONIA","40","24","8",""
"552573","MASTERCARD","Type B","RUSSIAN FEDERATION","38","23","7",""
"515711","MASTERCARD","Type B","TAIWAN PROVINCE OF CHINA","37","23","7",""
"523400","MASTERCARD","Type B","GERMANY","37","23","7",""
"547534","MASTERCARD","Type B","SLOVENIA","37","23","7",""
"547611","MASTERCARD","Type B","SLOVENIA","37","23","7",""
"558330","MASTERCARD","Type B","LATVIA","36","22","7",""
"547717","MASTERCARD","Type B","HUNGARY","34","21","7",""
"514836","MASTERCARD","Type B","LATVIA","33","20","6",""
"547337","MASTERCARD","Type B","HUNGARY","32","20","6",""
"547696","MASTERCARD","Type B","BULGARIA","32","20","6",""
"556950","MASTERCARD","Type B","UNITED KINGDOM","32","20","6",""
"558518","MASTERCARD","Type B","RUSSIAN FEDERATION","31","19","6",""
"547454","MASTERCARD","Type B","HUNGARY","30","18","6",""
"552753","MASTERCARD","Type B","DENMARK","30","18","6",""
"558620","MASTERCARD","Type B","RUSSIAN FEDERATION","30","18","6",""
"531807","MASTERCARD","Type B","HUNGARY","29","18","6",""
"547728","MASTERCARD","Type B","RUSSIAN FEDERATION","28","17","6",""
"527500","MASTERCARD","Type B","SWEDEN","28","17","6",""
"558359","MASTERCARD","Type B","LATVIA","27","17","5",""
"531002","MASTERCARD","Type B","GERMANY","27","17","5",""
"547425","MASTERCARD","Type B","HUNGARY","27","17","5",""
"547447","MASTERCARD","Type B","RUSSIAN FEDERATION","26","16","5",""
"547815","MASTERCARD","Type B","SLOVAKIA","26","16","5",""
"515713","MASTERCARD","Type B","TAIWAN PROVINCE OF CHINA","25","15","5",""
"547535","MASTERCARD","Type B","LATVIA","25","15","5",""
"558318","MASTERCARD","Type B","ESTONIA","25","15","5",""
"547731","MASTERCARD","Type B","HUNGARY","24","15","5",""
"558447","MASTERCARD","Type B","RUSSIAN FEDERATION","24","15","5",""
"541309","MASTERCARD","Type B","FINLAND","23","14","5",""
"547445","MASTERCARD","Type B","CROATIA","23","14","5",""
"547591","MASTERCARD","Type B","NETHERLANDS","23","14","5",""
"552742","MASTERCARD","Type B","CHINA","23","14","5",""
"558282","MASTERCARD","Type B","LITHUANIA","23","14","5",""
"558158","MASTERCARD","Type B","UNITED STATES","23","14","5",""
"533167","MASTERCARD","Type B","LUXEMBOURG","21","13","4",""
"547808","MASTERCARD","Type B","LITHUANIA","21","13","4",""
"547268","MASTERCARD","Type B","GERMANY","21","13","4",""
"547992","MASTERCARD","Type B","ESTONIA","21","13","4",""
"547823","MASTERCARD","Type B","SWITZERLAND","20","12","4",""
"532974","MASTERCARD","Type B","RUSSIAN FEDERATION","20","12","4",""
"552615","MASTERCARD","Type B","ITALY","20","12","4",""
"558629","MASTERCARD","Type B","RUSSIAN FEDERATION","20","12","4",""
"532953","MASTERCARD","Type B","AUSTRIA","19","12","4",""
"528176","MASTERCARD","Type B","POLAND","18","11","4",""
"553390","MASTERCARD","Type B","GERMANY","18","11","4",""
"553068","MASTERCARD","Type B","LATVIA","18","11","4",""
"547694","MASTERCARD","Type B","BULGARIA","17","11","4",""
"552313","MASTERCARD","Type B","UNITED STATES","17","11","4",""
"543793","MASTERCARD","Type B","AUSTRALIA","16","10","3",""
"547872","MASTERCARD","Type B","CZECH REPUBLIC","16","10","3",""
"553041","MASTERCARD","Type B","POLAND","16","10","3",""
"541306","MASTERCARD","Type B","NORWAY","16","10","3",""
